Name	Position X	Position Y	Linear velocity X	Linear velocity Y
StarA	77.2511596679688	-35.9599304199219	-110.465263366699	-78.0275802612305
StarA	75.3233642578125	-37.2200317382813	-115.667762756348	-75.605842590332
StarA	73.307373046875	-38.4365539550781	-120.95964050293	-72.9909286499023
StarA	71.2015991210938	-39.6059875488281	-126.345733642578	-70.1668853759766
StarA	69.00439453125	-40.7245788574219	-131.830947875977	-67.11572265625
StarA	66.7140502929688	-41.7882080078125	-137.420196533203	-63.8170928955078
StarA	64.3287353515625	-42.7923278808594	-143.11833190918	-60.2479057312012
StarA	61.8465576171875	-43.7320251464844	-148.93000793457	-56.3818969726563
StarA	59.2655639648438	-44.6018371582031	-154.859558105469	-52.1890716552734
StarA	56.583740234375	-45.395751953125	-160.910766601563	-47.635066986084
StarA	53.7989501953125	-46.1070861816406	-167.086563110352	-42.6803665161133
StarA	50.9091186523438	-46.7283935546875	-173.388626098633	-37.2793312072754
StarA	47.9121704101563	-47.2513732910156	-179.816772460938	-31.3790588378906
StarA	44.8060302734375	-47.6666870117188	-186.368209838867	-24.91796875
StarA	41.5887451171875	-47.9637451171875	-193.036376953125	-17.8240623474121
StarA	38.2586059570313	-48.130615234375	-199.809417724609	-10.0127906799316
StarA	34.8141479492188	-48.1536865234375	-206.66796875	-1.38448524475098
StarA	31.2544555664063	-48.0173645019531	-213.582046508789	8.17884063720703
StarA	27.579345703125	-47.7037353515625	-220.506607055664	18.8173084259033
StarA	23.7897338867188	-47.1921081542969	-227.375122070313	30.697732925415
StarA	19.8882446289063	-46.4584655761719	-234.090347290039	44.0188789367676
StarA	15.8796997070313	-45.474853515625	-240.510879516602	59.0171241760254
StarA	11.7725219726563	-44.2086486816406	-246.431427001953	75.9719390869141
StarA	7.5799560546875	-42.621826171875	-251.554183959961	95.2092132568359
StarA	3.322509765625	-40.670166015625	-255.447067260742	117.098937988281
StarA	-0.9688720703125	-38.3028564453125	-257.484527587891	142.039367675781
StarA	-5.248291015625	-35.462646484375	-256.766784667969	170.412658691406
StarA	-9.4486083984375	-32.087890625	-252.020172119141	202.485092163086
StarA	-13.4736328125	-28.1177673339844	-241.501358032227	238.207214355469
StarA	-17.18994140625	-23.5034484863281	-222.979858398438	276.859069824219
StarA	-20.4227905273438	-18.2280578613281	-193.970291137695	316.523101806641
StarA	-22.9642333984375	-12.3355712890625	-152.486938476563	353.54833984375
StarA	-24.6054077148438	-5.95950317382813	-98.4695510864258	382.564483642578
StarA	-25.1935424804688	0.671630859375	-35.2881088256836	397.8671875
StarA	-24.688720703125	7.27362060546875	30.287956237793	396.119018554688
StarA	-23.1783447265625	13.579345703125	90.6226425170898	378.343688964844
StarA	-20.837646484375	19.3986206054688	140.441528320313	349.156707763672
StarA	-17.869873046875	24.6340942382813	178.068206787109	314.128601074219
StarA	-14.4617919921875	29.2626342773438	204.484588623047	277.713043212891
StarA	-10.7649536132813	33.3068542480469	221.811248779297	242.653656005859
StarA	-6.893798828125	36.811767578125	232.269897460938	210.294677734375
StarA	-2.9315185546875	39.8300476074219	237.737991333008	181.096206665039
StarA	1.062744140625	42.4141235351563	239.655502319336	155.043807983398
StarA	5.04736328125	44.6125183105469	239.075729370117	131.904037475586
StarA	8.99322509765625	46.4685974121094	236.751968383789	111.364532470703
StarA	12.8801879882813	48.0203247070313	233.217956542969	93.1038970947266
StarA	16.6943969726563	49.3007202148438	228.851028442383	76.8229064941406
StarA	20.4263916015625	50.3383178710938	223.918365478516	62.2560615539551
StarA	24.0698852539063	51.1578674316406	218.60969543457	49.1734733581543
StarA	27.6209106445313	51.7808532714844	213.060211181641	37.3786239624023
StarA	31.0770263671875	52.2259216308594	207.366455078125	26.7045192718506
StarA	34.43701171875	52.5093994140625	201.597442626953	17.0095024108887
StarA	37.7003784179688	52.6456298828125	195.802490234375	8.17336463928223
StarA	40.8673095703125	52.6471862792969	190.016662597656	0.09389019012451
StarA	43.9384155273438	52.5252380371094	184.264678955078	-7.31608629226685
StarA	46.9144897460938	52.2897338867188	178.563751220703	-14.1311492919922
StarA	49.7965698242188	51.949462890625	172.925552368164	-20.4153594970703
StarA	52.5858764648438	51.5123901367188	167.357681274414	-26.2239608764648
StarA	55.2836303710938	50.9856567382813	161.864761352539	-31.6047554016113
StarA	57.89111328125	50.3756713867188	156.449203491211	-36.5992851257324
StarA	60.40966796875	49.6882629394531	151.11181640625	-41.2437782287598
StarA	62.8405151367188	48.9287719726563	145.852188110352	-45.5699348449707
StarA	65.1849975585938	48.1020202636719	140.669067382813	-49.6056137084961
StarA	67.4443359375	47.2124328613281	135.560562133789	-53.3753433227539
StarA	69.6197509765625	46.2640991210938	130.524322509766	-56.9008178710938
StarA	71.71240234375	45.2607421875	125.557716369629	-60.2012557983398
StarA	73.723388671875	44.2058410644531	120.65788269043	-63.2937507629395
StarA	75.6537475585938	43.1026306152344	115.821838378906	-66.1935272216797
StarA	77.5045166015625	41.9540710449219	111.046524047852	-68.914192199707
StarA	79.2766723632813	40.762939453125	106.328842163086	-71.4679260253906
StarA	80.9711303710938	39.5318603515625	101.665702819824	-73.8656463623047
StarA	82.5886840820313	38.2632446289063	97.0540313720703	-76.1171646118164
StarA	84.1301879882813	36.9593811035156	92.4907836914063	-78.2313079833984
StarA	85.5963745117188	35.6224365234375	87.9729766845703	-80.2160339355469
StarA	86.9879760742188	34.2544555664063	83.4976654052734	-82.0785140991211
StarA	88.3056640625	32.8573608398438	79.0619812011719	-83.8252182006836
StarA	89.550048828125	31.4329833984375	74.6631011962891	-85.4619827270508
StarA	90.7216796875	29.9830932617188	70.2982711791992	-86.9940795898438
StarA	91.8211059570313	28.5093078613281	65.9647979736328	-88.4262771606445
StarA	92.8487548828125	27.0132751464844	61.6600341796875	-89.7628555297852
StarA	93.8051147460938	25.4964904785156	57.3813972473145	-91.0076751708984
StarA	94.6905517578125	23.9604187011719	53.126350402832	-92.1642074584961
StarA	95.5054321289063	22.406494140625	48.8923988342285	-93.2355651855469
StarA	96.2500610351563	20.8360900878906	44.6770973205566	-94.2245178222656
StarA	96.9246826171875	19.2505187988281	40.4780349731445	-95.1335296630859
StarA	97.529541015625	17.6510925292969	36.2928314208984	-95.9647674560547
StarA	98.0648803710938	16.0390930175781	32.1191329956055	-96.7201309204102
StarA	98.53076171875	14.4157409667969	27.9546165466309	-97.4012603759766
StarA	98.9273681640625	12.7822570800781	23.7969665527344	-98.0095520019531
StarA	99.2547607421875	11.1398315429688	19.6438865661621	-98.5461654663086
StarA	99.5130004882813	9.4896240234375	15.493088722229	-99.0120315551758
StarA	99.7020263671875	7.83282470703125	11.3422842025757	-99.4078521728516
StarA	99.8218383789063	6.17059326171875	7.18918037414551	-99.734130859375
StarA	99.8723754882813	4.50408935546875	3.03147792816162	-99.9911422729492
StarA	99.853515625	2.83444213867188	-1.13313627243042	-100.17896270752
StarA	99.7650756835938	1.16281127929688	-5.30699634552002	-100.297439575195
StarA	99.6068725585938	-0.50961303710938	-9.49246025085449	-100.346221923828
StarA	99.378662109375	-2.18170166015625	-13.6919221878052	-100.324737548828
StarA	99.0802001953125	-3.85223388671875	-17.9078102111816	-100.23218536377
StarA	98.711181640625	-5.52001953125	-22.1425971984863	-100.067535400391
StarA	98.2711791992188	-7.183837890625	-26.3988037109375	-99.8295211791992
StarA	97.7598876953125	-8.84243774414063	-30.679012298584	-99.5166320800781
StarA	97.1768188476563	-10.4945678710938	-34.9858665466309	-99.1270751953125
StarA	96.5214233398438	-12.1388854980469	-39.322078704834	-98.6587905883789
StarA	95.7932739257813	-13.7740478515625	-43.6904449462891	-98.1094055175781
StarA	94.99169921875	-15.3986511230469	-48.0938453674316	-97.4762420654297
StarA	94.1160888671875	-17.0112609863281	-52.5352554321289	-96.7562637329102
StarA	93.165771484375	-18.6103515625	-57.0177459716797	-95.9460601806641
StarA	92.1400146484375	-20.1943969726563	-61.5445098876953	-95.0418167114258
StarA	91.0380249023438	-21.76171875	-66.1188507080078	-94.0392532348633
StarA	89.8589477539063	-23.3106079101563	-70.7442016601563	-92.9336090087891
StarA	88.6018676757813	-24.8392639160156	-75.4241333007813	-91.7195739746094
StarA	87.2658081054688	-26.3457946777344	-80.1623611450195	-90.391227722168
StarA	85.8497314453125	-27.8281555175781	-84.962760925293	-88.9419708251953
StarA	84.3526000976563	-29.2842407226563	-89.8293533325195	-87.3644638061523
StarA	82.7731323242188	-30.7117614746094	-94.7663269042969	-85.650520324707
StarA	81.1101684570313	-32.1082763671875	-99.7780532836914	-83.7909927368164
StarA	79.3623657226563	-33.47119140625	-104.869071960449	-81.7756576538086
StarA	77.5283203125	-34.7977294921875	-110.044090270996	-79.5930862426758
StarA	75.6065063476563	-36.0848999023438	-115.307975769043	-77.2304458618164
StarA	73.5953979492188	-37.3294677734375	-120.66576385498	-74.6733169555664
StarA	71.4933471679688	-38.5278930664063	-126.122604370117	-71.9054641723633
StarA	69.2986450195313	-39.6763610839844	-131.683746337891	-68.9085540771484
StarA	67.0093994140625	-40.7707214355469	-137.354476928711	-65.6618270874023
StarA	64.6237182617188	-41.8064270019531	-143.140045166016	-62.1416893005371
StarA	62.1396484375	-42.7784423828125	-149.045562744141	-58.3212814331055
StarA	59.5550537109375	-43.6812744140625	-155.075836181641	-54.1698875427246
StarA	56.8677978515625	-44.5088195800781	-161.235153198242	-49.6522674560547
StarA	54.07568359375	-45.2542724609375	-167.526977539063	-44.7278327941895
StarA	51.1764526367188	-45.9100952148438	-173.953521728516	-39.3496475219727
StarA	48.1678466796875	-46.4678039550781	-180.515167236328	-33.4632225036621
StarA	45.0476684570313	-46.9178771972656	-187.20964050293	-27.0050086975098
StarA	41.8138427734375	-47.2495422363281	-194.030853271484	-19.9005966186523
StarA	38.4644165039063	-47.4505920410156	-200.967254638672	-12.0624656677246
StarA	34.9977416992188	-47.5070495605469	-207.999557495117	-3.38723373413086
StarA	31.4127807617188	-47.4029235839844	-215.097473144531	6.24770832061768
StarA	27.709228515625	-47.1197814941406	-222.214935302734	16.9882183074951
StarA	23.8878173828125	-46.6363220214844	-229.283416748047	29.0082473754883
StarA	19.9511108398438	-45.927734375	-236.201965332031	42.5154037475586
StarA	15.904052734375	-44.9651184082031	-242.822891235352	57.7569198608398
StarA	11.7551879882813	-43.7146911621094	-248.930633544922	75.0252380371094
StarA	7.518310546875	-42.1369934082031	-254.210861206055	94.661247253418
StarA	3.21490478515625	-40.1861572265625	-258.205688476563	117.050842285156
StarA	-1.12261962890625	-37.8093872070313	-260.250091552734	142.606079101563
StarA	-5.44573974609375	-34.9474792480469	-259.385772705078	171.714279174805
StarA	-9.683349609375	-31.5370788574219	-254.257476806641	204.624237060547
StarA	-13.7337036132813	-27.5167236328125	-243.020202636719	241.221939086914
StarA	-17.4561157226563	-22.8393859863281	-223.346374511719	280.640075683594
StarA	-20.668212890625	-17.4943542480469	-192.727630615234	320.701141357422
StarA	-23.1574096679688	-11.5374450683594	-149.353317260742	357.414672851563
StarA	-24.7180786132813	-5.11788940429688	-93.6386260986328	385.172668457031
StarA	-25.2114868164063	1.52261352539063	-29.6044158935547	398.430938720703
StarA	-24.6182861328125	8.09750366210938	35.5911407470703	394.493560791016
StarA	-23.0429077148438	14.3493347167969	94.5229949951172	375.109619140625
StarA	-20.6675415039063	20.1029968261719	142.52180480957	345.219757080078
StarA	-17.693359375	25.274169921875	178.451843261719	310.271270751953
StarA	-14.30078125	29.8476867675781	203.556488037109	274.410522460938
StarA	-10.6342163085938	33.8494567871094	219.992340087891	240.106796264648
StarA	-6.8023681640625	37.324951171875	229.912612915039	208.530059814453
StarA	-2.88397216796875	40.3258361816406	235.102630615234	180.052383422852
StarA	1.064697265625	42.9029235839844	236.921142578125	154.625183105469
StarA	5.0040283203125	45.1030883789063	236.359924316406	132.00927734375
StarA	8.90618896484375	46.9680786132813	234.128845214844	111.899520874023
StarA	12.751708984375	48.5345153808594	230.732147216797	93.9864044189453
StarA	16.5271606445313	49.834228515625	226.527603149414	77.9833374023438
StarA	20.2233276367188	50.8948364257813	221.769592285156	63.636474609375
StarA	23.833984375	51.7402648925781	216.639587402344	50.7260589599609
StarA	27.3551025390625	52.3913269042969	211.267532348633	39.0640563964844
StarA	30.7842407226563	52.8661804199219	205.74674987793	28.4904670715332
StarA	34.1199951171875	53.1806640625	200.144348144531	18.8693790435791
StarA	37.36181640625	53.3487548828125	194.508575439453	10.085241317749
StarA	40.5097045898438	53.3827514648438	188.873992919922	2.03963851928711
StarA	43.5641479492188	53.2935485839844	183.265197753906	-5.35150289535522
StarA	46.5258178710938	53.0908813476563	177.699493408203	-12.1602363586426
StarA	49.3956298828125	52.7834167480469	172.188781738281	-18.4485569000244
StarA	52.1746215820313	52.37890625	166.740982055664	-24.2700023651123
StarA	54.8639526367188	51.8843994140625	161.361068725586	-29.6709804534912
StarA	57.46484375	51.3062133789063	156.051849365234	-34.6918678283691
StarA	59.9783935546875	50.6500854492188	150.814498901367	-39.367919921875
StarA	62.4058837890625	49.9212646484375	145.648986816406	-43.7300491333008
StarA	64.7484741210938	49.12451171875	140.554412841797	-47.8054275512695
StarA	67.00732421875	48.2642211914063	135.529235839844	-51.6180267333984
StarA	69.1835327148438	47.3443908691406	130.571411132813	-55.1890602111816
StarA	71.2781982421875	46.3687744140625	125.678604125977	-58.5373573303223
StarA	73.2923583984375	45.3407897949219	120.848236083984	-61.6796722412109
StarA	75.2269897460938	44.2636108398438	116.077568054199	-64.6309509277344
StarA	77.0830688476563	43.1401977539063	111.363777160645	-67.4045486450195
StarA	78.8614501953125	41.9733276367188	106.703987121582	-70.0124435424805
StarA	80.5630493164063	40.7655639648438	102.09529876709	-72.4653778076172
StarA	82.1886596679688	39.5193481445313	97.5348281860352	-74.7730178833008
StarA	83.739013671875	38.2369384765625	93.0196990966797	-76.9440612792969
StarA	85.2147827148438	36.9205017089844	88.5470733642578	-78.9863510131836
StarA	86.61669921875	35.5720520019531	84.1141586303711	-80.9069747924805
StarA	87.9453125	34.1935119628906	79.7182006835938	-82.7123260498047
StarA	89.2012329101563	32.7867126464844	75.3565063476563	-84.4081726074219
StarA	90.385009765625	31.3533935546875	71.0264205932617	-85.9997329711914
StarA	91.4970703125	29.8952026367188	66.725341796875	-87.4917221069336
StarA	92.5379028320313	28.4137268066406	62.4507217407227	-88.8883819580078
StarA	93.5078735351563	26.9104919433594	58.2000503540039	-90.1935501098633
StarA	94.4074096679688	25.3869934082031	53.9708633422852	-91.4106597900391
StarA	95.2367553710938	23.8446044921875	49.7607345581055	-92.5428009033203
StarA	95.9962158203125	22.2847290039063	45.5672760009766	-93.5927276611328
StarA	96.68603515625	20.7086791992188	41.388126373291	-94.5628814697266
StarA	97.306396484375	19.1177673339844	37.2209510803223	-95.4554290771484
StarA	97.8574829101563	17.5132446289063	33.0634384155273	-96.2722549438477
StarA	98.33935546875	15.8963317871094	28.913293838501	-97.0149917602539
StarA	98.7521362304688	14.2682495117188	24.7682342529297	-97.6850280761719
StarA	99.0958862304688	12.6301879882813	20.6259822845459	-98.2835235595703
StarA	99.37060546875	10.9833374023438	16.4842662811279	-98.8114013671875
StarA	99.5762939453125	9.328857421875	12.3408107757568	-99.2693710327148
StarA	99.7128295898438	7.66787719726563	8.19333267211914	-99.6579284667969
StarA	99.7801513671875	6.0015869140625	4.03953218460083	-99.9773559570313
StarA	99.778076171875	4.33111572265625	-0.12290525436401	-100.227722167969
StarA	99.7064819335938	2.65762329101563	-4.29632329940796	-100.408882141113
StarA	99.5651245117188	0.98226928710938	-8.48309326171875	-100.520477294922
StarA	99.3536987304688	-0.69375610351563	-12.6856231689453	-100.561935424805
StarA	99.0718994140625	-2.36929321289063	-16.9063663482666	-100.53246307373
StarA	98.7194213867188	-4.04315185546875	-21.1478233337402	-100.431030273438
StarA	98.2958984375	-5.71408081054688	-25.4125537872314	-100.256362915039
StarA	97.8008422851563	-7.380859375	-29.7031745910645	-100.006942749023
StarA	97.2338256835938	-9.04220581054688	-34.0223770141602	-99.6809768676758
StarA	96.5942993164063	-10.6968078613281	-38.372932434082	-99.2763977050781
StarA	95.8816528320313	-12.3433227539063	-42.7576904296875	-98.7908325195313
StarA	95.0953369140625	-13.9803466796875	-47.1796035766602	-98.2215805053711
StarA	94.234619140625	-15.6064453125	-51.641716003418	-97.5655899047852
StarA	93.298828125	-17.2200927734375	-56.1471939086914	-96.8194274902344
StarA	92.2871704101563	-18.8197326660156	-60.6993179321289	-95.979248046875
StarA	91.1987915039063	-20.4037475585938	-65.3014984130859	-95.0407485961914
StarA	90.0328369140625	-21.9703979492188	-69.9572830200195	-93.9991149902344
StarA	88.788330078125	-23.5178833007813	-74.6703643798828	-92.8489990234375
StarA	87.4642333984375	-25.0442810058594	-79.4446029663086	-91.5844192504883
StarA	86.0595092773438	-26.547607421875	-84.2840194702148	-90.1987152099609
StarA	84.5729370117188	-28.0256958007813	-89.1928100585938	-88.684455871582
StarA	83.0033569335938	-29.4762573242188	-94.1753540039063	-87.0333480834961
StarA	81.3494262695313	-30.8968505859375	-99.2362289428711	-85.2361221313477
StarA	79.6097412109375	-32.2848815917969	-104.380187988281	-83.2824249267578
StarA	77.7828979492188	-33.6375732421875	-109.612190246582	-81.16064453125
StarA	75.8672485351563	-34.9518737792969	-114.937377929688	-78.8577423095703
StarA	73.8612060546875	-36.2245178222656	-120.36107635498	-76.3590545654297
StarA	71.7630615234375	-37.4519958496094	-125.888771057129	-73.6480560302734
StarA	69.5709838867188	-38.6304321289063	-131.526062011719	-70.7060470581055
StarA	67.2830200195313	-39.755615234375	-137.278625488281	-67.511848449707
StarA	64.8971557617188	-40.8229675292969	-143.152130126953	-64.0413665771484
StarA	62.4113159179688	-41.8274230957031	-149.152145385742	-60.2671127319336
StarA	59.8232421875	-42.7633972167969	-155.283966064453	-56.1576271057129
StarA	57.1306762695313	-43.6246643066406	-161.55241394043	-51.6767578125
StarA	54.331298828125	-44.4043884277344	-167.961517333984	-46.7828063964844
StarA	51.4227294921875	-45.0948486328125	-174.514053344727	-41.4274940490723
StarA	48.4025268554688	-45.6874389648438	-181.210983276367	-35.5546722412109
StarA	45.2683715820313	-46.1724243164063	-188.050567626953	-29.0987529754639
StarA	42.0179443359375	-46.538818359375	-195.02717590332	-21.9828128814697
StarA	38.6491088867188	-46.7740783691406	-202.129623413086	-14.1161975860596
StarA	35.16015625	-46.8639526367188	-209.338684082031	-5.39162158966064
StarA	31.5497436523438	-46.7919921875	-216.623687744141	4.31834506988525
StarA	27.8174438476563	-46.5392456054688	-223.937530517578	15.1656274795532
StarA	23.9639282226563	-46.0837097167969	-231.209442138672	27.3317070007324
StarA	19.99169921875	-45.3998107910156	-238.334518432617	41.0335273742676
StarA	15.9057006835938	-44.4576416015625	-245.158248901367	56.5297241210938
StarA	11.7147827148438	-43.2221984863281	-251.453872680664	74.1264343261719
StarA	7.43328857421875	-41.6525268554688	-256.889190673828	94.1801910400391
StarA	3.08367919921875	-39.7009582519531	-260.978240966797	117.093215942383
StarA	-1.29986572265625	-37.3127746582031	-263.013122558594	143.291229248047
StarA	-5.66607666015625	-34.4266967773438	-261.972442626953	173.164566040039
